1.982026498633098488e-01,1.003575342772703749e+01,1.547789801028822465e+00,5.063976403956793604e-01,8.439378711220342666e+02,2.000000000000000000e+00,5.116097105981736587e-02
1.969114550060584168e-01,1.006474802468901153e+01,1.546686600630867048e+00,5.068052159783719146e-01,8.187050315013559612e+02,2.000000000000000000e+00,5.192547459235317964e-02
1.985400639141698398e-01,1.006055040518106480e+01,1.544878990603204327e+00,5.076331344082190000e-01,8.572299561098292315e+02,2.000000000000000000e+00,5.102490227743367718e-02
2.006206767576777517e-01,1.007276819156956904e+01,1.547663045293215855e+00,5.102334650486727297e-01,8.492577729818065109e+02,2.000000000000000000e+00,4.967485109277272604e-02
2.001553992463682430e-01,1.008325738334593069e+01,1.549902956522430042e+00,5.058632716467064139e-01,8.124791190304484871e+02,2.000000000000000000e+00,5.008155432088348680e-02
1.959057589937188981e-01,1.005153850679659300e+01,1.546339604204644891e+00,5.062344324186229816e-01,8.222646398058064960e+02,2.000000000000000000e+00,5.258160525715203232e-02
2.006128118299328189e-01,1.007939651673943615e+01,1.544412470570198259e+00,5.009496382853075858e-01,8.605875753110743744e+02,2.000000000000000000e+00,4.985290929969406204e-02
1.974380432644226857e-01,1.005183312541020513e+01,1.549447555599601012e+00,5.104360818252096088e-01,8.609659388182723205e+02,2.000000000000000000e+00,5.163529083454702906e-02
2.009857163952352421e-01,1.008511909925072558e+01,1.542467246938275194e+00,5.009695177898204621e-01,8.224852030131328320e+02,2.000000000000000000e+00,4.978867223362207217e-02
1.995737726472914253e-01,1.012143288561689936e+01,1.543730621974287009e+00,5.104462803737360721e-01,7.924348180660956587e+02,2.000000000000000000e+00,5.074484504539559376e-02
2.009979149862186620e-01,1.009756456872187158e+01,1.540615387695144500e+00,5.008657585777348542e-01,8.703820331401341264e+02,2.000000000000000000e+00,4.967400946455925725e-02
1.970868211861543928e-01,1.000849037796337448e+01,1.549525881882144240e+00,5.005293452261831977e-01,8.574107753639732437e+02,2.000000000000000000e+00,5.158117578541287357e-02
1.988213585745522427e-01,1.001292046983082606e+01,1.539613751409727005e+00,5.038197516382414420e-01,8.546473324450129212e+02,2.000000000000000000e+00,5.080602800136776315e-02
1.969092153842990078e-01,1.005793180582726620e+01,1.542081313797863062e+00,5.093585588236407835e-01,8.634775659808174169e+02,2.000000000000000000e+00,5.197556754637660398e-02
1.940133712551735390e-01,1.003231063246073873e+01,1.543769551952942409e+00,5.086644415781157447e-01,8.458941176266403090e+02,2.000000000000000000e+00,5.364152115527270198e-02
1.952334420362036305e-01,1.002494536125677982e+01,1.549157542652019215e+00,5.017882542949211322e-01,8.396980222867809971e+02,2.000000000000000000e+00,5.275718754427852208e-02
1.954791449927017755e-01,1.004982934602555389e+01,1.547175765255858426e+00,5.012088546435649050e-01,7.988544412072878913e+02,2.000000000000000000e+00,5.241584200369519414e-02
1.961071124448300340e-01,1.006990384961460450e+01,1.549746469705190588e+00,5.072894652912540714e-01,8.124843621059238785e+02,2.000000000000000000e+00,5.206929686716499361e-02
1.935705845064122632e-01,1.001731986851513057e+01,1.547434562804227420e+00,5.011622896598837418e-01,8.385318929300888158e+02,2.000000000000000000e+00,5.377917615048129207e-02
