"","","Low_LowElShape_Out","Low_MedElShape_Out","Low_HighElShape_Out","High_LowElShape_Out","High_MedElShape_Out","High_HighElShape_Out"
"temp","2017-07-04","4.43406908261262","5.1882175996737","5.68400129282482","4.21987510669841","6.4891981332202","7.67141510175218"
"temp","2017-06-26","10.4838019236867","8.44512385853388","7.92759533898305","18.7414713600579","18.9166695088677","14.4562990272984"
"temp","2017-06-18","5.85195326954591","5.72873070325901","5.90686658895836","11.7640918486564","13.8031930210892","12.4071170747018"
"temp","2017-06-10","14.496877673225","11.5312887803886","10.3021673819743","22.5471843590803","21.123484267076","16.2900579227168"
"temp","2017-05-25","16.4205427178291","11.4302364437244","9.25071030798954","25.1304043474256","21.7445143731927","15.7166336633663"
"temp","2017-05-17","15.0847841059603","9.89819705434231","7.49026221554811","24.5442879499218","20.4997209066306","14.6151726322458"
"temp","2017-05-09","16.1080634427684","13.2164009860312","10.9683119158879","21.9919184118475","18.425886864813","15.0247469548808"
"temp","2017-05-01","13.7614878244581","10.6767156991049","8.62944586760146","22.338601892516","17.9311539125929","14.1934821657685"
"temp","2017-04-23","16.195748603352","13.5511642260001","11.5620435565744","21.0263371333303","17.3863655767096","14.2830821067565"
"temp","2017-04-15","13.3829373185679","10.7901007497657","8.55381468602986","17.2535886264618","14.0196428571429","11.7408886730606"
"temp","2017-04-07","12.7172106494375","11.518697705803","10.7022296173045","15.6213508119387","13.8398452435139","13.1938685874912"
"temp","2017-03-30","12.2683377884458","10.566201804758","9.75818330605565","15.3770752432729","14.1738227268726","11.7903963759909"
"temp","2017-03-22","14.2425224385126","11.9400031179359","11.1639462471321","14.9981749469997","13.3616384683882","12.5309444238148"
"temp","2017-03-14","9.89331351351351","7.70880382092957","6.66044250754274","13.5705484841472","13.1964654600588","10.5964056059357"
"temp","2017-03-06","8.70618382780686","7.28744193248684","6.95915777329103","11.8596483152274","10.5416706172371","8.22130261660979"
"temp","2017-02-26","8.31307404826756","7.75558247722427","7.76462105969148","9.73937294049234","8.80396238244514","8.38344030808729"
"temp","2017-02-18","10.2993866666667","9.50090361445783","9.78559139784946","9.31481138088892","8.44896782592524","8.31554262238959"
"temp","2017-02-10","7.12059439095856","6.87279644895371","7.06374020887729","8.20540810716249","7.33875751918689","6.56556668970283"
"temp","2017-02-02","9.75812281025263","8.98745850239764","9.10844594594595","7.65210396039604","6.75073891625616","6.28407707910751"
"temp","2017-01-25","4.78890408460977","4.51080642544215","4.61736917124822","6.469778593417","5.5083088068825","5.20820588235294"
"temp","2017-01-17","5.34232445845349","5.47799830570011","5.73409415121255","5.65386410555605","4.59505271695053","4.83532763532764"
"temp","2017-01-09","6.24754373826233","5.78991743807856","6.06849100860047","5.29006287895801","4.07715933160744","4.21017029328288"
"temp","2017-01-01","5.65061518223323","5.45557078106883","6.06437095124446","6.10339477368175","4.75705903923726","4.37078568793803"
"temp","2016-12-26","3.85027268913439","4.08822718154463","4.35343548000958","4.33307838320679","3.94658724249193","3.75364477544572"
"temp","2016-12-18","4.56104835732743","4.40818341881651","4.41632281553398","5.33753748841267","4.71356718834323","4.30103046594982"
"temp","2016-12-10","6.50103531151784","6.05674208144796","5.89730261862571","6.07041089644954","4.90980871886121","4.73346716079885"
"temp","2016-12-02","5.14925439771408","5.11222355376403","5.28106688778331","5.81191440138809","4.98358090185676","5.07558310226717"
"temp","2016-11-24","4.70850551215595","4.76827745350889","4.63522842639594","6.36701215754384","5.52552399191403","5.55528561270443"
"temp","2016-11-16","4.67060320888615","4.79270209807123","4.71636299100805","6.65895201037614","5.89990207598903","5.28143020897628"
"temp","2016-11-08","3.3684909699731","3.65811733305959","3.58351554126474","7.22145909090909","7.40108112783256","6.49250260604603"
"temp","2016-10-31","4.86379271328355","4.63596249023183","4.29303395399781","8.52941980487345","8.06923007977055","6.99269059037539"
"temp","2016-10-23","6.61558546433378","6.78648631281326","6.76482244979386","8.92285917207792","8.57968545216252","8.26642724128758"
"temp","2016-10-15","6.30653773269424","6.30045869168621","6.02487621097955","10.005250526522","9.76947875602278","8.50891703924491"
"temp","2016-10-07","4.40302232461192","4.29017496635262","3.80554956896552","8.28535144438759","8.93032991644414","7.19932703092453"
"temp","2016-09-29","5.77286018075492","5.89295602605863","5.24913590783017","9.98511408909815","10.7095221784552","8.34757943110688"
"temp","2016-09-21","5.00310344827586","5.33167888413765","5.10953239317146","6.63637467944392","8.17955179704017","7.7847056969506"
"temp","2016-09-13","5.29676489429853","5.66667175805713","5.43675985967896","8.80754881690788","10.5224148185912","9.07108805828318"
"temp","2016-09-05","6.15013740619385","6.25341000807103","5.91554190062507","9.71658852422416","11.0828455764527","9.32900871203202"
"temp","2016-08-28","6.49979913310075","6.61272268483472","6.48343402225755","12.2153839265726","13.797000675904","11.130006287331"
"temp","2016-08-20","6.20486992385787","6.53676025045445","6.38220949957591","8.71471703222313","8.86832992152849","7.66263373190686"
"temp","2016-08-12","2.73484488134877","3.73495282780889","4.49379968203498","2.07998747819865","2.96923336710571","3.83049105742077"
"temp","2016-08-04","6.4844141430157","6.53389487529721","6.43314952279958","10.4483495319568","10.8152238300753","9.31176747469993"
"temp","2016-07-27","3.09218692181636","4.10148447361777","4.95460910151692","1.99442033200591","3.49604973777703","4.61939584150647"
"temp","2016-07-19","4.16450658068608","4.62878910191726","5.06921691215429","7.45544168978788","8.63077378435518","8.20416535927204"
"temp","2016-07-11","7.7104820805582","7.33724016145308","7.31182203389831","11.9627030919483","13.4241665959793","11.5609319839962"
"temp","2016-07-03","10.4628736179442","9.66336193841494","8.66861290664406","17.6961224672763","18.4038061405735","14.2189818809318"
"temp","2016-06-25","5.17246123723342","5.9299843172965","6.69050653074228","8.13344122274668","10.7321924771264","10.7329983512601"
"temp","2016-06-17","9.26640998406798","8.22876490802507","7.77933884297521","17.8879035553739","17.9679269658083","14.5431519848173"
"temp","2016-06-09","12.0925633772168","9.93084926587092","9.17967238346526","19.9998993963783","18.3315679260099","13.8756414368185"
"temp","2016-06-01","11.5726417100925","8.6303215385392","7.58373596100869","20.7112102596296","19.9792890393568","14.4792062868369"
"temp","2016-05-24","16.1866869532141","12.4301836993243","11.5227879894965","23.8516696041538","21.37232494961","16.7312367606322"
"temp","2016-05-16","14.236424790472","11.3057546374368","10.6682782492184","21.7396696159639","19.7432816425539","16.1254047018628"
"temp","2016-05-08","17.0615017878427","12.3270111386139","10.7909910900891","25.3723300524331","21.7789226566502","17.2242755344418"
"temp","2016-04-30","12.1733444665682","10.236685662479","9.84907435508346","18.5837944664032","14.8151858139974","13.7418990703851"
"temp","2016-04-22","13.2910400422889","11.2391580568568","10.3031292723682","18.5000393120393","15.3524127617149","13.4956516710998"
"temp","2016-04-14","12.0189036420839","7.83109874400082","5.81975983830698","19.4571761124541","15.0769002375297","11.3425847287878"
"temp","2016-04-06","13.7181958257459","12.5801650580501","11.3795415959253","18.7426772459688","15.8280068728522","13.3671755725191"
"temp","2016-03-29","11.9957852947575","9.93949911891921","8.63620233050847","17.310574629888","14.8415983606557","11.917998990239"
"temp","2016-03-21","12.0905802047782","10.5932426888589","9.78273501673258","14.7291364605544","13.1865881458967","11.4886910682315"
"temp","2016-03-13","10.9932678020345","8.77152111471002","7.30036190476191","13.0488383861618","11.9516317325551","9.6434292102856"
"temp","2016-03-05","11.5242465429618","10.3165160823997","10.2517612809316","12.9560145007141","12.0196301247772","10.5411370169275"
"temp","2016-02-26","7.1861752498977","5.63812193864398","4.56052460437893","8.42108921533501","8.14889138998312","7.44382212495026"
"temp","2016-02-18","7.21533516373133","6.12283115321004","5.41284462491986","9.05671070754476","8.55683620189519","7.06105722070845"
"temp","2016-02-10","5.3644210808277","3.57141783190498","2.33500748023082","7.57263174003979","7.45996905820924","5.21821253405995"
"temp","2016-02-02","6.1613690851735","6.41523749804045","7.07472111553785","8.38575963951047","7.91203381869422","7.23679853925746"
"temp","2016-01-25","5.87008169278157","5.63669436562627","6.00029095141111","6.73513056835638","5.58940512375163","5.35477696674777"
"temp","2016-01-17","6.83083403538332","6.88643006263048","7.43737687921203","7.88386085398627","6.48115871470302","6.07107843137255"
"temp","2016-01-09","7.32798544907175","7.5670584168683","8.15473292765382","7.19617851781084","6.13627434085818","6.37944514501892"
"temp","2016-01-01","5.25629747725781","4.82528352234823","5.70895604395604","5.88932374100719","4.73031280232183","5.33852813852814"
"temp","2015-12-27","3.31546745746839","3.36174423229913","3.92877486910995","3.64809004092769","3.10991017964072","3.29906899418121"
"temp","2015-12-19","5.55532808868228","5.4485778366806","5.86298050139276","4.82456086850451","3.68726458783575","4.07314512365842"
"temp","2015-12-11","5.34693079408264","5.41651815400984","6.15424940428912","5.95276243093923","5.00129705789307","5.45840381695945"
"temp","2015-12-03","4.15178588713581","4.094277280518","3.94441588117681","5.21239313316463","5.1447169031547","4.95519052271617"
"temp","2015-11-25","3.975481692379","4.35203045685279","4.83744013931215","4.61937722934542","4.31970085470086","4.77153626202236"
"temp","2015-11-17","4.50976576796389","4.57391518434172","4.14355613805155","6.53497978646211","6.66824214647188","6.3073757547608"
"temp","2015-11-09","4.73049496888269","4.47078239608802","4.15022165927802","5.26842130244921","5.01281506786077","4.49272859669198"
"temp","2015-11-01","4.91258700011797","5.22560975609756","5.24575950223184","5.52551546391753","5.63141283032963","5.43400363967243"
"temp","2015-10-24","3.72410682492582","4.40531432274789","4.14157329328867","6.00788908598637","7.1384628975265","6.43508668574314"
"temp","2015-10-16","7.93890268553278","8.71770373130356","8.42011240908089","9.58158699344819","10.3565514790797","9.10278951817413"
"temp","2015-10-08","4.45140248962656","5.56444746613671","5.30628534145281","7.27369414146993","9.16272325225379","8.50406972030807"
"temp","2015-09-30","7.31257757786255","7.78740136201492","7.16726357022944","9.90133997283839","11.3043683487813","9.96119284923272"
"temp","2015-09-22","4.3278469958081","5.31902399630826","4.70194698569083","6.56497049119383","7.91168753215572","7.33553006329114"
"temp","2015-09-14","6.21170366408131","7.0973264781491","6.48563052979427","8.65412201541643","10.9392716366752","10.2035507188816"
"temp","2015-09-06","3.79216619432116","5.0155352279151","4.89402471789361","3.92470072192269","5.45976913936513","6.19981732983877"
"temp","2015-08-29","7.92112644198145","8.81490342405619","7.16760192395786","12.832884195193","14.1965546794652","11.5026712383383"
"temp","2015-08-21","5.26398090298244","6.33429203539823","5.62647949673812","6.66321589882565","8.30680126614766","8.73956880660415"
"temp","2015-08-13","4.75140663528357","5.76403317560742","5.69510754485679","5.89717425431711","7.01999300026249","6.96178284748627"
"temp","2015-08-05","7.90490521580808","8.57534147350993","7.93424074861761","13.1667994928455","14.0268836805556","12.1715801980198"
"temp","2015-07-28","7.496512","8.18099882551192","7.66371833404895","8.04409847936278","10.2514796442012","9.78898807172762"
"temp","2015-07-20","12.125426013805","11.6914920434851","10.7462877404104","15.7516410374111","16.4138944614043","14.2471753895326"
"temp","2015-07-12","11.4191569375842","11.6854627872654","9.94014205768403","15.4411072758652","15.7059823895028","13.5686655002386"
"temp","2015-07-04","14.0199074074074","13.7400031118718","11.0621250975583","16.7032057860529","16.0784613825258","13.4403757978963"
"temp","2015-06-26","7.48302255471193","7.3795823795433","6.30570824524313","7.79755485310524","10.1967663842296","9.83303399615138"
"temp","2015-06-18","8.32112237780997","8.00157435897436","6.91077333333333","14.5020646525958","15.5184774193548","13.2488866157841"
"temp","2015-06-10","11.6119499918818","10.4591260975736","9.53177379547162","16.4526549889949","16.4837592673354","12.9234420893864"
"temp","2015-06-02","12.6618435843906","10.851126321704","8.94041774332472","19.6546289818572","17.0824840469805","13.9494655949121"
"temp","2015-05-25","14.2917426788286","11.212559942863","9.39361747469366","22.6130336142235","19.5043432109686","14.5696492422953"
"temp","2015-05-17","13.1318881381381","13.2328153348584","13.5046234509056","19.6062574799111","18.2573065139203","16.4015333609615"
"temp","2015-05-09","12.2309098003512","10.7665206845439","10.291317977375","19.2986527514232","16.1681310767015","13.0981765009462"
"temp","2015-05-01","13.4048214094176","10.191215483871","8.57491587973516","18.8944703351855","14.9542813325381","11.8802657004831"
"temp","2015-04-23","13.3136513882768","10.8669812847203","10.239364578639","20.3042829331603","16.9595910335387","12.8660764138151"
"temp","2015-04-15","11.3009573728406","7.90536188918422","6.15703008320888","17.7616749759868","13.2030527768196","9.79893056664007"
"temp","2015-04-07","9.19949820379768","7.50844485715846","6.97592173716354","14.3169778857345","11.57826435247","9.13082768200016"
"temp","2015-03-30","9.93162000427442","7.66324116743472","6.1528691166989","13.0074253577797","10.8579244617014","8.76277300613497"
"temp","2015-03-22","10.7928575349986","8.4940003149441","7.37862687219854","15.6287287938647","13.4720183074576","11.061961171438"
"temp","2015-03-14","8.68617781851512","6.96249334358914","5.96573567863085","11.9974873353597","10.011723995455","7.93567017798765"
"temp","2015-03-06","8.16242117177815","6.29449734905029","4.82406309430585","11.1622722108612","10.2397030899361","8.06692670242158"
"temp","2015-02-26","8.88113742396504","8.09608498297819","7.48267558528428","10.3145140723199","9.2831717824448","8.01976883957466"
"temp","2015-02-18","7.4475437037037","6.47316301703163","5.63105751391466","9.31378407654811","8.51675288842904","7.16189114089572"
"temp","2015-02-10","6.53992097001191","5.95847710944465","4.60069452482926","8.82014836523491","9.17728384279476","7.96918878065166"
"temp","2015-02-02","6.10881912329838","5.70116750347831","5.05991918665276","7.76356795329225","6.82121014964216","6.64317290940767"
"temp","2015-01-25","6.45557613645134","6.47595230208678","6.14659676559446","7.43465702264454","7.54293038316244","6.63073562816705"
"temp","2015-01-17","4.8915490270889","4.58341397215011","3.76798078281758","6.44865759845127","6.29977863862756","5.51917486291235"
"temp","2015-01-09","5.22172452407615","5.06083591331269","4.5170110701107","6.59680679272803","6.30434266495202","5.60879387240644"
"temp","2015-01-01","4.69980399843199","4.75002858776444","4.36491321289408","6.04088940628638","6.23577956745996","5.6769986383972"
"temp","2014-12-27","2.650373876655","2.71387882362855","3.09536778897705","2.93361674296926","2.62013429165879","2.52672654072468"
"temp","2014-12-19","5.69768511301637","5.40137451213304","5.61044671122054","6.48455085801937","5.59102944082197","5.11586923576532"
"temp","2014-12-11","6.10296061326989","6.63058371198882","7.36836659275684","6.75136612021858","5.67946172512685","5.73748956303924"
"temp","2014-12-03","6.54149665285304","6.35534378455734","5.95713024282561","6.09387089256584","5.67142857142857","5.63597529593412"
"temp","2014-11-25","4.61413911761091","4.56563989108237","3.91508184882041","6.12645180906051","5.85357839313573","5.28638165833477"
"temp","2014-11-17","4.12700894959962","4.09852249832102","3.73897849462366","4.68152775188017","4.28041874593187","3.94960719356365"
"temp","2014-11-09","6.03707444318106","5.26296274038462","4.54740453074434","7.00739310739311","6.44684205784305","5.68169273229071"
"temp","2014-11-01","5.04497406911019","5.03611235452104","4.36660241583141","6.71410556042458","6.88514367816092","5.60827209177272"
"temp","2014-10-24","4.36969147005445","4.70161096918826","3.72557102458125","7.51096615617319","8.02280548519521","6.83778619800065"
"temp","2014-10-16","5.31009020113172","5.63738153551273","4.45417627044232","7.74201863861791","8.11549045301385","6.78877402819308"
"temp","2014-10-08","5.20272575160577","6.06933981576254","4.87081732821169","8.66896142433234","9.93004602795772","8.55626925811804"
"temp","2014-09-30","4.6496483156169","5.59009236359966","4.7233156779661","7.30606222936476","9.32903608334745","8.57230563634934"
"temp","2014-09-22","7.59813898450947","8.04291046684052","6.92194029850746","11.6487278939835","11.8508943089431","10.294879303522"
"temp","2014-09-14","6.38552939923306","7.51117632048992","6.47040728831726","9.62307089878841","11.8146358301691","10.961914556962"
"temp","2014-09-06","4.7886277644551","6.1058358662614","5.65160810954251","7.45253595419503","10.1906485161072","9.21103768389584"
"temp","2014-08-29","5.96280061215566","6.62599209405","5.44864376130199","9.09448664105084","11.5635189873418","9.74309045226131"
"temp","2014-08-21","8.55335377134098","9.28185349611543","8.00574700455943","13.3296789770187","15.0036429718536","11.7516227897839"
"temp","2014-08-13","6.86333421821078","7.19444218033622","6.74309280544913","10.7795938494643","12.5371135766918","10.4020419382706"
"temp","2014-08-05","8.35593094289509","8.9683604645266","8.34712214879557","12.3106559232267","14.2521019868679","12.107617619198"
"temp","2014-07-28","6.78785718203258","7.66205418562811","7.53952136752137","5.32152736837332","7.10577188146106","7.83749000159974"
"temp","2014-07-20","8.30686105422011","8.58209362139918","7.72254186346071","11.9491262401019","13.7621196581197","11.9742109010363"
"temp","2014-07-12","9.45032481593764","9.92624113475177","8.35590465872156","11.5635230838189","11.958154396728","9.88554712207464"
"temp","2014-07-04","6.84686321381142","7.66429442862952","7.20118437900128","5.36651378229872","7.07860064398225","7.69020275621733"
"temp","2014-06-26","8.06269895827825","8.16105225988701","7.00115466101695","11.5566815942678","12.4787827557058","10.48732892874"
"temp","2014-06-18","11.762472967128","10.0379000678745","7.96351908065915","16.6170522438345","16.7739130434783","12.453116872882"
"temp","2014-06-10","12.3194138806602","10.7205430093885","8.1202842791493","16.5202641971946","15.1707160027473","10.935706922528"
"temp","2014-06-02","12.2057875264271","9.37588659637795","7.49181596522845","17.123418230563","17.2298852514344","12.4754765827253"
"temp","2014-05-25","14.360795998723","10.2393046910581","7.84243871378542","21.6814674058839","19.2209514941167","12.5789336903449"
"temp","2014-05-17","13.4755125597757","10.1673349735644","9.20108283703303","19.4458388941849","16.4832986895617","13.0388209861146"
"temp","2014-05-09","14.0659671921602","9.21935402089038","7.38444751969342","20.0656747996759","16.7621438263229","11.9680668295374"
"temp","2014-05-01","13.9248707201568","9.63142886931137","8.69056460369164","18.477692496925","14.9321770008194","12.2988049122229"
"temp","2014-04-23","13.5784697797738","9.86950402492859","8.61444237306722","17.5543950605646","14.6656895937277","12.0917499167499"
"temp","2014-04-15","14.5081245506333","10.0323837363805","7.98603060514723","20.9975970257526","16.9221518445605","12.7804653766192"
"temp","2014-04-07","12.3583161325367","8.55709333609272","5.78818665760562","19.4472499774957","16.038642765685","11.3679561985453"
"temp","2014-03-30","11.5500374064838","10.4935653618907","10.8265765765766","14.8122191224956","13.0434069850321","12.2519000919399"
"temp","2014-03-22","9.54376396960215","8.56629225389425","7.70616341864287","13.1677946324387","11.6652093105585","9.70574288292723"
"temp","2014-03-14","8.09829274819374","6.89099159490538","4.80144017725259","12.5587548988693","12.0128281878047","8.62278553351294"
"temp","2014-03-06","7.4503559592488","7.09725830555236","6.44012588512982","10.3369679601616","10.0715488510788","8.57786188127232"
"temp","2014-02-26","10.1468462689758","10.621927510068","10.7784120014636","12.1391532846715","11.2561324977619","11.2567964731815"
"temp","2014-02-18","5.79489767926702","5.91907956318253","4.49067023476463","9.01362986204033","9.40344104803494","8.04011677102725"
"temp","2014-02-10","5.92095064479103","5.61342841266901","4.44127290260366","8.19879243962198","8.07754848894903","7.37444733420026"
"temp","2014-02-02","7.6802293828509","7.6967224355458","8.09904912836767","6.14507097133315","5.54656302876481","5.57296536796537"
"temp","2014-01-09","4.78148041474654","4.57697082557418","3.77509072434316","5.78163636363636","6.11414973457807","5.04895990085864"
"temp","2014-01-01","3.84354514181865","3.99249735822473","3.27627071047459","4.92338621586476","5.65042441755463","4.71643736422882"
"temp","2013-12-27","2.36421655240653","2.38471566219535","1.77116110523932","3.00240135287486","3.46320417431636","2.63153403643337"
"temp","2013-12-19","4.65477212473173","4.75053952473327","4.31856886764267","5.80367365450514","6.22529614061903","5.0984033288175"
"temp","2013-12-11","3.90135635018496","3.87580083269607","2.99884861407249","4.87135167792607","4.97069155987627","4.08177608927935"
"temp","2013-12-03","4.55896990283593","4.9211575670901","5.60247413405308","4.67898830263813","3.99165549597855","4.19234098833714"
"temp","2013-11-25","4.56315755460773","4.90734926864074","4.61497860199715","5.42630632382249","6.3072864321608","5.36067802443641"
"temp","2013-11-17","6.86330862533693","6.63541799988365","6.39032715247431","5.90513478818999","6.08558782849239","5.44635749978084"
"temp","2013-11-09","4.53873635461462","4.50919599813384","3.81407640546994","6.13987899060456","7.00982251609535","5.73126013623094"
"temp","2013-11-01","4.56120820668693","4.80362539322366","3.97057633973711","6.28480254059315","7.15653895745073","5.61696166428991"
"temp","2013-10-24","5.85181688125894","5.61617573361546","4.85507497116494","7.28670817414273","7.672","6.02791728212703"
"temp","2013-10-16","5.72331611735264","5.78826364927948","4.39689939056987","8.56926846814442","9.67236583909223","7.20048267130875"
"temp","2013-10-08","7.0957345971564","7.25497331143502","6.15108648413733","9.74942449672124","10.4379088885083","7.78921607640271"
"temp","2013-09-30","7.10764571489294","7.15208546309548","5.23351478279432","11.2845296356716","12.1915959105874","8.41297374930184"
"temp","2013-09-22","7.68751278324991","7.29314659389321","5.4341881262795","12.7595914254306","13.9980588440111","9.81764373840819"
"temp","2013-09-14","8.38252976978037","8.73725003796892","6.95944338219673","12.304983908457","14.1143484502998","10.4442769665568"
"temp","2013-09-06","7.94614245677119","8.70983681099379","7.20092445011157","10.1588719416738","12.7431762416448","10.1483639517464"
"temp","2013-08-29","9.13833062330623","9.53085062024393","8.31234475374732","13.1482764918048","14.0534851740438","10.7377261809448"
"temp","2013-08-21","9.14684123689393","9.20081942182411","7.9987785448752","14.7654407445895","14.9815219321613","10.8661280771508"
"temp","2013-08-13","6.04918886978943","6.65196430403118","6.58510138740662","7.10545537133773","9.1163475573109","8.21589205397301"
"temp","2013-08-05","11.671347570346","10.91278511101","8.62069294342022","16.7428584257555","18.7756223539373","13.0252942099482"
"temp","2013-07-28","12.1963212655271","11.4805790781401","9.14690021231423","15.9334509591024","17.8016633629234","12.8086590640975"
"temp","2013-07-20","8.83585776956823","8.5780854474106","7.79924864991782","8.81588262265016","10.5229656096472","8.73902087832973"
"temp","2013-07-12","8.95774393802727","8.62094659579853","7.49834306956984","13.9583043811758","15.4620071991772","11.4803285130462"
"temp","2013-07-04","7.42083864795918","7.5707655551037","7.09389386189258","11.7199601069858","16.1028235496052","12.988413673598"
"temp","2013-06-26","7.31177125881916","7.19207810602995","6.257615964335","11.0463062899642","13.5425630468348","11.4511355599214"
"temp","2013-06-18","15.4406748988716","12.6839943126999","9.83579840848806","20.7460065795486","20.935060040319","15.0488915566226"
"temp","2013-06-10","14.2027599142551","11.872897625734","9.21667197621323","21.8895379448076","21.1775586446568","14.667930842164"
"temp","2013-06-02","11.1474272693551","8.62475297694452","6.87001384304121","18.623871316572","19.7723676408302","13.4793482528465"
"temp","2013-05-25","14.2779821476873","10.5609787408853","8.80270068317677","21.7669024973059","19.7193460250308","14.1901184815024"
"temp","2013-05-17","15.0707899213268","10.3434782608696","7.68566865417377","21.9174483968161","20.1903190131859","12.7592733017378"
"temp","2013-05-09","15.771293580971","10.5625697170006","8.56571336067343","24.102484220018","20.4209379521661","13.8838151677745"
"temp","2013-05-01","13.1008443645476","10.3564768976898","9.36908756358913","20.8677737392095","17.6582712495767","12.8419268157749"
"temp","2013-04-23","14.6413991856591","10.1740935259065","7.42863393810032","23.52865625","18.6238203764666","12.0821540880503"
"temp","2013-04-15","10.834100901297","8.03735351305902","6.65078020508248","18.0198247135619","14.4746052179883","10.4049741602067"
"temp","2013-04-07","12.0960274855057","9.81385520220684","7.84555460437813","18.4961695376247","16.2995923323792","12.6994401449037"
"temp","2013-03-30","12.3329823716985","10.5576746785914","8.61556802244039","17.651350764891","15.612373540856","13.5530297432108"
"temp","2013-03-22","9.26851597294771","8.17922419814109","6.41041992696922","13.8412536443149","13.1702852049911","9.97189530685921"
"temp","2013-03-14","7.75801152546864","6.82632746014623","5.48741279501262","11.7852401617517","10.9510415719094","8.59179410294853"
"temp","2013-03-06","8.63697298458564","7.43794453507341","6.53102189781022","11.6045260964117","9.97473514095888","7.57851713249912"
"temp","2013-02-26","8.23876548721956","7.85167402177111","7.23866041992018","11.6164572528471","10.4694365582005","8.83402570694087"
"temp","2013-02-18","7.62678560879069","7.54786341463415","7.78534946236559","8.70908702666793","8.10461971830986","8.15169226763864"
"temp","2013-02-10","5.56721034505166","5.63150614377161","5.71377187920754","7.47921330493497","7.40295884119414","6.39355960788447"
"temp","2013-02-02","6.24290129067442","5.68755525787006","5.49612546125461","7.35417150825006","6.31198604992658","5.47439310884887"
"temp","2013-01-25","7.70126654786151","6.93378930934503","6.71817711922812","8.51904462602137","7.52467068314102","6.44834235900145"
"temp","2013-01-17","4.76856102003643","4.07424845456855","3.50821965118287","6.39981863979849","6.30446058091286","4.92260298942763"
"temp","2013-01-09","4.93177183532128","5.22091845798543","5.97743671516843","5.34539915061242","4.59720536021074","5.03401860744298"
"temp","2013-01-01","5.08846387898809","5.53401775211207","6.43163190184049","6.24585708022797","5.38391262370263","5.37877495307968"
"temp","2012-12-26","4.92687544867193","4.90068013399655","5.13327142478111","4.52752413759643","3.6112108242441","3.82216090002123"
"temp","2012-12-18","4.79604599556183","4.45535636204635","4.6507039805319","5.51860372188606","4.36042605951307","4.28332898852972"
"temp","2012-12-10","5.75717497480425","5.45892517006803","5.38476841778054","5.97701891551072","5.04501648245104","4.7025009366804"
"temp","2012-12-02","5.2806660295523","5.08794299407239","4.5961107748184","6.56457957957958","5.93475836431227","5.22785779398359"
