"","","Low_LowElShape_Out","Low_MedElShape_Out","Low_HighElShape_Out","High_LowElShape_Out","High_MedElShape_Out","High_HighElShape_Out"
"X2017.09.18","2017-09-18","10.0607712765957","6.81032290872108","4.42266666666667","10.8548640754887","9.0687134502924","7.59443378119002"
"X2017.09.19","2017-09-19","8.99202127659574","6.27332824815662","4.26213333333333","8.94394518085823","7.63241436925647","6.48368522072937"
"X2017.09.20","2017-09-20","7.73257978723404","5.11123824052886","3.48613333333333","8.51033475623455","6.15664160401002","4.24452975047985"
"X2017.09.21","2017-09-21","4.61994680851064","0.108695652173913","-2.67093333333333","6.54448438553134","3.51858813700919","1.13742802303263"
"X2017.09.22","2017-09-22","2.19109042553192","-2.04932621408594","-4.67333333333333","4.87250056167153","1.8936925647452","-0.447024952015355"
"X2017.09.23","2017-09-23","3.25811170212766","-0.321764556318332","-2.9672","5.94731521006515","3.26127819548872","0.477927063339731"
"X2017.09.24","2017-09-24","4.13683510638298","0.417747266717518","-2.0712","6.98651988317232","4.37740183792815","1.49059500959693"
"X2017.09.25","2017-09-25","5.72965425531915","2.32519705059751","-0.189333333333333","8.90181981577174","6.45279866332498","3.6831094049904"
"X2017.09.26","2017-09-26","6.96422872340426","3.78629544876684","1.4432","10.7498314985397","8.13972431077694","5.30959692898273"
"X2017.09.27","2017-09-27","9.15651595744681","5.44914823290109","2.4576","12.5877330936868","9.64202172096909","6.178886756238"
"X2017.09.28","2017-09-28","9.90531914893617","6.0395372489194","3.11973333333333","12.6924286677151","9.9655388471178","6.9468330134357"
"X2017.09.29","2017-09-29","9.73896276595745","6.36778540554284","4.02533333333333","12.344641653561","9.87573099415205","7.32859884836852"
"X2017.09.30","2017-09-30","10.0329787234043","6.40605136028477","3.69093333333333","10.8849696697371","9.00856307435255","6.8616122840691"
"X2017.10.01","2017-10-01","7.83643617021277","4.55797101449275","2.22373333333333","9.99966299707931","7.1984126984127","4.25508637236084"
"X2017.10.02","2017-10-02","4.70053191489362","1.17569285532672","-1.5528","6.91709728150977","4.52756892230576","1.55642994241843"
"X2017.10.03","2017-10-03","2.95744680851064","-0.660818713450292","-3.35466666666667","5.9536059312514","3.17731829573935","0.287523992322457"
"X2017.10.04","2017-10-04","1.74122340425532","-1.57983727434528","-3.88373333333333","5.72635362839811","2.92355889724311","0.116890595009597"
"X2017.10.05","2017-10-05","4.21369680851064","1.61454360539029","-0.546933333333333","7.12323073466637","4.66436925647452","2.15547024952015"
"X2017.10.06","2017-10-06","5.53031914893617","3.35380116959064","1.7616","9.11042462368007","6.88429406850459","4.3168905950096"
"X2017.10.07","2017-10-07","8.8748670212766","7.09471141622171","5.52426666666667","11.4293417209616","9.18295739348371","7.19654510556622"
"X2017.10.08","2017-10-08","8.40797872340426","5.00101703534198","2.64293333333333","10.1545720062907","7.55325814536341","4.54932821497121"
"X2017.10.09","2017-10-09","6.23789893617021","2.43885075006356","-0.253333333333333","9.714446191867","6.57330827067669","2.78502879078695"
"X2017.10.10","2017-10-10","6.00531914893617","2.38367658276125","-0.154933333333333","9.09031678274545","6.60672514619883","4.07792706333973"
"X2017.10.11","2017-10-11","5.91742021276596","2.84324942791762","0.510933333333333","7.53044259716918","5.26691729323308","3.021113243762"
"X2017.10.12","2017-10-12","3.59840425531915","0.932875667429443","-1.0584","5.72332060211188","3.53049289891395","0.468330134357006"
"X2017.10.13","2017-10-13","2.97885638297872","0.826722603610475","-0.618933333333333","6.21197483711525","4.26232247284879","1.89769673704415"
"X2017.10.14","2017-10-14","3.90226063829787","2.06407322654462","0.842133333333333","6.79465288699169","4.70405179615706","1.96986564299424"
"X2017.10.15","2017-10-15","7.23417553191489","5.32684973302822","4.01013333333333","9.13390249382161","7.07581453634085","4.69117082533589"
"X2017.10.16","2017-10-16","8.39654255319149","6.57335367404017","4.936","10.7226465962705","8.93421052631579","6.63570057581574"
"X2017.10.17","2017-10-17","9.31515957446809","6.91266209000763","4.9664","11.8210514491126","9.80388471177945","7.32456813819578"
"X2017.10.18","2017-10-18","10.138164893617","7.27065853038393","5.124","9.88856436755785","8.09085213032581","5.75412667946257"
"X2017.10.19","2017-10-19","7.14853723404255","4.09229595728452","2.0088","7.49000224668614","5.84126984126984","4.3404990403071"
"X2017.10.20","2017-10-20","4.09521276595745","1.16081871345029","-0.9768","4.56526623230735","1.53822055137845","-0.657197696737044"
"X2017.10.21","2017-10-21","1.75651595744681","-0.938469361810323","-2.8648","3.48281285104471","0.944235588972431","-1.28598848368522"
"X2017.10.22","2017-10-22","5.34175531914894","3.94825832697686","2.88266666666667","6.30959334980903","4.65580618212197","3.20441458733205"
"X2017.10.23","2017-10-23","8.72220744680851","8.11123824052886","7.4672","10.5157268029656","9.39243943191312","7.55182341650672"
"X2017.10.24","2017-10-24","10.9214095744681","9.37846427663361","8.512","14.0507751067176","11.9296157059315","8.76813819577735"
"X2017.10.25","2017-10-25","11.1957446808511","8.63882532418002","6.64906666666667","14.0319029431588","11.9653299916458","9.10441458733205"
"X2017.10.26","2017-10-26","10.5505319148936","8.13450292397661","6.19813333333333","13.7142215232532","11.437134502924","8.48387715930902"
"X2017.10.27","2017-10-27","10.3289893617021","7.98232901093313","6.19413333333333","13.3305998651988","10.9822472848789","8.13723608445298"
"X2017.10.28","2017-10-28","10.7357712765957","8.37032799389779","6.60666666666667","13.2831947876882","10.8001253132832","7.97293666026871"
"X2017.10.29","2017-10-29","9.59335106382979","7.14149504195271","5.19733333333333","12.3173444169849","10.3504594820384","7.95969289827255"
"X2017.10.30","2017-10-30","7.67021276595745","5.07360793287567","2.99146666666667","8.46394068748596","6.97869674185464","4.90441458733205"
"X2017.10.31","2017-10-31","4.61781914893617","2.30180523773201","0.536","6.134576499663","4.76670843776107","2.89923224568138"
"X2017.11.01","2017-11-01","3.7781914893617","2.12140859394864","0.797066666666667","5.56515389800045","4.33145363408521","2.94702495201536"
"X2017.11.02","2017-11-02","3.74893617021277","0.520213577421815","-1.7496","5.5504381037969","3.69152046783626","2.12456813819578"
"X2017.11.03","2017-11-03","4.21050531914894","0.165141113653699","-2.63466666666667","6.8067849921366","4.03926482873851","2.25047984644914"
"X2017.11.04","2017-11-04","4.09800531914894","0.524535977625223","-1.87626666666667","7.03841833295889","4.17543859649123","2.3936660268714"
"X2017.11.05","2017-11-05","3.03936170212766","-0.696923468090516","-3.34506666666667","4.40204448438553","2.43629908103592","0.916890595009597"
"X2017.11.06","2017-11-06","1.32752659574468","-1.47876938723621","-3.38666666666667","2.9579869692204","0.857560568086884","-1.09692898272553"
"X2017.11.07","2017-11-07","0.971276595744681","-0.810958555809814","-2.02106666666667","2.1974837115255","0.217418546365915","-1.62706333973129"
"X2017.11.08","2017-11-08","3.32925531914894","0.531019577930333","-1.54933333333333","5.0379689957313","3.30910609857978","1.81785028790787"
"X2017.11.09","2017-11-09","3.68723404255319","0.848970251716247","-1.07573333333333","7.68815996405302","5.17543859649123","3.66180422264875"
"X2017.11.10","2017-11-10","3.68882978723404","0.383930841596746","-1.86266666666667","7.04336104246237","4.234335839599","2.29942418426104"
"X2017.11.11","2017-11-11","1.75678191489362","-1.60259344012204","-4.12","4.44023814873062","1.88137009189641","-0.527255278310941"
"X2017.11.12","2017-11-12","3.49787234042553","1.06089499110094","-0.732266666666667","4.37328690181982","2.65852130325815","1.59385796545106"
"X2017.11.13","2017-11-13","2.49933510638298","1.1885329265192","0.256533333333333","4.57290496517636","3.01065162907268","2.20326295585413"
"X2017.11.14","2017-11-14","3.92553191489362","1.78604118993135","0.470933333333333","5.63277915075264","3.54448621553885","2.34337811900192"
"X2017.11.15","2017-11-15","4.12353723404255","2.16564963132469","0.813066666666667","6.98831723208268","4.40100250626566","2.59961612284069"
"X2017.11.16","2017-11-16","7.05531914893617","3.33053648614289","0.808","8.33082453381263","5.27903091060986","3.39961612284069"
"X2017.11.17","2017-11-17","4.24481382978723","-0.0087719298245614","-3.1328","5.12749943832847","1.83395989974937","-1.08886756238004"
"X2017.11.18","2017-11-18","1.66117021276596","-0.91673023137554","-2.49706666666667","2.83408222871265","0.726608187134503","-1.87140115163148"
"X2017.11.19","2017-11-19","1.81742021276596","0.381769641495042","-0.5976","3.74062008537407","2.12802840434419","0.462380038387716"
"X2017.11.20","2017-11-20","3.5251329787234","2.3883803712179","1.5048","6.29038418332959","4.64745196324144","3.64241842610365"
"X2017.11.21","2017-11-21","7.01635638297872","5.91978133740147","5.27386666666667","8.12379240620085","6.55263157894737","4.92399232245681"
"X2017.11.22","2017-11-22","9.67074468085106","7.65662344266463","5.94453333333333","10.954055268479","9.66666666666667","7.49309021113244"
"X2017.11.23","2017-11-23","8.35731382978723","6.33422323925756","4.51786666666667","10.8294765221299","8.98203842940685","7.09251439539347"
"X2017.11.24","2017-11-24","7.18630319148936","5.45575896262395","4.14266666666667","9.83071219950573","8.12761069340017","6.64337811900192"
"X2017.11.25","2017-11-25","7.68058510638298","6.74574116450547","5.95253333333333","10.168501460346","8.171888053467","6.32725527831094"
"X2017.11.26","2017-11-26","7.75412234042553","5.32354436816679","3.53413333333333","8.28813749719164","5.50062656641604","4.01976967370441"
"X2017.11.27","2017-11-27","1.23005319148936","-2.28171878972794","-4.90346666666667","3.06908559874186","-0.0338345864661654","-1.94318618042226"
"X2017.11.28","2017-11-28","0.00664893617021277","-1.78121027205695","-3.19386666666667","1.86182880251629","0.00835421888053467","-1.95681381957774"
"X2017.11.29","2017-11-29","1.60146276595745","-0.0202135774218154","-1.31386666666667","3.13502583689059","1.54887218045113","-0.359692898272553"
"X2017.11.30","2017-11-30","2.66609042553192","1.26608187134503","0.0397333333333333","4.14536059312514","2.49644945697577","0.511708253358925"
"X2017.12.01","2017-12-01","2.00505319148936","1.06407322654462","0.008","4.29038418332959","2.80701754385965","0.92552783109405"
"X2017.12.02","2017-12-02","2.49946808510638","1.27828629544877","-0.0133333333333333","3.84295663895754","2.29908103592314","0.843186180422265"
"X2017.12.03","2017-12-03","0.424202127659574","-2.45194508009153","-4.45813333333333","2.12210739159739","-1.38178780284043","-4.28579654510557"
"X2017.12.04","2017-12-04","-2.23590425531915","-5.65052123061276","-8.25626666666667","-0.145135924511346","-2.65831244778613","-5.79213051823417"
"X2017.12.05","2017-12-05","-1.88856382978723","-4.65789473684211","-6.19306666666667","1.50224668613795","-0.511278195488722","-3.54568138195777"
"X2017.12.06","2017-12-06","0.142553191489362","-0.667302313755403","-1.53333333333333","3.40990788586834","2.01441102756892","-0.941458733205374"
"X2017.12.07","2017-12-07","1.36316489361702","-0.111746758199847","-1.64906666666667","4.02460121321051","2.35213032581454","-0.441074856046065"
"X2017.12.08","2017-12-08","2.3251329787234","1.59649122807018","0.704533333333333","5.60626825432487","4.10526315789474","1.4552783109405"
"X2017.12.09","2017-12-09","2.98071808510638","1.6697177726926","0.5032","6.00685239272074","4.41374269005848","1.49328214971209"
"X2017.12.10","2017-12-10","3.11382978723404","1.81019577930333","0.649866666666667","6.20647045607729","4.69089390142022","1.55201535508637"
"X2017.12.11","2017-12-11","3.15651595744681","1.45067378591406","-0.2408","6.15479667490452","4.6516290726817","1.73339731285988"
"X2017.12.12","2017-12-12","2.65784574468085","1.7138316806509","0.5968","5.87137721860256","4.68191311612364","2.02706333973129"
"X2017.12.13","2017-12-13","2.45265957446809","2.1207729468599","1.60133333333333","5.71927656706358","4.73684210526316","2.12955854126679"
"X2017.12.14","2017-12-14","2.94295212765957","2.91787439613527","2.5136","6.40429117052348","5.54824561403509","2.93147792706334"
"X2017.12.15","2017-12-15","3.23656914893617","1.90414441901856","0.601066666666667","5.16445742529769","4.15873015873016","2.2700575815739"
"X2017.12.16","2017-12-16","-1.18191489361702","-4.32481566234427","-6.248","2.63244214783195","0.16812865497076","-2.92399232245681"
"X2017.12.17","2017-12-17","-2.85664893617021","-5.56610729722858","-7.5984","0.458548640754887","-1.5265246449457","-4.46986564299424"
"X2017.12.18","2017-12-18","-0.62593085106383","-1.918510043224","-3.10853333333333","2.44821388452033","1.28508771929825","-0.318234165067178"
"X2017.12.19","2017-12-19","0.909574468085106","-0.114797864225782","-1.08613333333333","2.45113457649966","1.20822890559733","0.0153550863723608"
"X2017.12.20","2017-12-20","-3.41316489361702","-7.62636664124078","-10.9957333333333","0.259042911705235","-3.06662489557226","-5.77946257197697"
"X2017.12.21","2017-12-21","-6.8","-10.3990592423087","-13.0629333333333","-2.75702089418108","-5.32769423558897","-8.01861804222649"
"X2017.12.22","2017-12-22","-4.1530585106383","-5.26010678871091","-6.33573333333333","-0.910806560323523","-2.06140350877193","-3.66525911708253"
"X2017.12.23","2017-12-23","-0.202925531914894","-0.522883295194508","-0.730133333333333","2.86789485508874","1.93880534670008","1.05777351247601"
"X2017.12.24","2017-12-24","2.95651595744681","2.15242817187897","1.1416","4.39317007414064","3.29949874686717","1.87619961612284"
"X2017.12.25","2017-12-25","2.48816489361702","2.1048817696415","1.51333333333333","4.92383733992361","4.00292397660819","2.54836852207294"
"X2017.12.26","2017-12-26","2.94255319148936","2.07602339181287","1.112","3.69108065603235","2.84252297410192","1.17312859884837"
"X2017.12.27","2017-12-27","2.16156914893617","1.46020849224511","0.9408","4.52190518984498","3.45217209690894","1.78905950095969"
"X2017.12.28","2017-12-28","2.2688829787234","2.12039155860666","1.9344","5.61581667041114","4.7719298245614","2.89347408829175"
"X2017.12.29","2017-12-29","4.40598404255319","3.802313755403","3.25733333333333","6.87519658503707","6.30806182121972","4.60998080614203"
"X2017.12.30","2017-12-30","4.20731382978723","3.07589626239512","1.94346666666667","6.66086272747697","5.89745196324144","4.0767754318618"
"X2017.12.31","2017-12-31","4.81954787234043","2.96592931604373","1.27413333333333","6.47382610649292","5.09502923976608","3.05930902111324"
"X2016.01.01","2016-01-01","-6.06755319148936","-9.2509534706331","-11.5594666666667","-4.02336553583464","-7.31307435254804","-10.752207293666"
"X2016.01.02","2016-01-02","-1.49414893617021","-3.30422069666921","-4.44533333333333","-1.14041788362166","-3.94987468671679","-6.25489443378119"
"X2016.01.03","2016-01-03","0.893882978723404","-1.23798627002288","-2.30906666666667","2.31835542574702","0.627401837928154","-1.26257197696737"
"X2016.01.04","2016-01-04","1.3748670212766","-1.46720061022121","-3.508","2.53695798696922","0.0749791144527987","-2.21976967370441"
"X2016.01.05","2016-01-05","0.459042553191489","-2.87948131197559","-4.9856","2.73152100651539","-0.524018379281537","-2.72667946257198"
"X2016.01.06","2016-01-06","-1.46821808510638","-5.55898804983473","-8.70106666666667","2.04909009211413","-1.20906432748538","-3.64184261036468"
"X2016.01.07","2016-01-07","-1.98244680851064","-5.53686753114671","-8.62106666666667","0.765670635812177","-2.91081871345029","-5.85124760076775"
"X2016.01.08","2016-01-08","-3.62845744680851","-7.88660055936944","-11.5077333333333","-1.6765895304426","-4.62573099415205","-7.34664107485605"
"X2016.01.09","2016-01-09","-2.77287234042553","-6.65141113653699","-9.4584","0.468995731296338","-2.2702589807853","-4.13512476007678"
"X2016.01.10","2016-01-10","-0.935904255319149","-5.3510043224002","-8.3872","1.56043585711076","-1.71929824561404","-4.53493282149712"
"X2016.01.11","2016-01-11","-2.40345744680851","-6.56877701500127","-9.84826666666667","1.24252976859133","-2.23036758563074","-5.50268714011516"
"X2016.01.12","2016-01-12","-1.87234042553191","-4.19908466819222","-6.2064","1.39406874859582","-0.793233082706767","-2.99270633397313"
"X2016.01.13","2016-01-13","-0.145478723404255","-2.54919908466819","-4.51253333333333","1.97011907436531","-0.440685045948204","-2.21151631477927"
"X2016.01.14","2016-01-14","-1.22672872340426","-3.99961861174676","-6.28853333333333","0.362053471130083","-2.09189640768588","-4.2"
"X2016.01.15","2016-01-15","-0.201728723404255","-3.35532672260361","-5.50186666666667","2.16479442821838","-0.364035087719298","-2.46218809980806"
"X2016.01.16","2016-01-16","0.723670212765957","-1.79239766081871","-3.69093333333333","3.23028532913952","0.614035087719298","-1.10825335892514"
"X2016.01.17","2016-01-17","0.601994680851064","-1.9486397152301","-4.0496","3.47640979555156","0.783208020050125","-1.47351247600768"
"X2016.01.18","2016-01-18","0.980585106382979","-2.42728197304856","-5.0552","4.12480341496293","0.933166248955723","-0.925719769673704"
"X2016.01.19","2016-01-19","0.652925531914894","-2.60195779303331","-5.0192","4.6723208267805","1.28111946532999","-0.869481765834933"
"X2016.01.20","2016-01-20","0.751595744680851","-2.94774980930587","-5.95173333333333","3.94282183778926","0.939014202172097","-1.23608445297505"
"X2016.01.21","2016-01-21","1.66968085106383","-0.824942791762014","-2.7096","4.55920017973489","2.40121136173768","0.531669865642994"
"X2016.01.22","2016-01-22","2.4406914893617","-0.563056191202644","-2.88746666666667","5.45562794877556","2.75396825396825","0.907485604606526"
"X2016.01.23","2016-01-23","1.22779255319149","-2.67874396135266","-5.84826666666667","4.06942260166255","0.762113617376775","-1.2679462571977"
"X2016.01.24","2016-01-24","-1.89454787234043","-5.46974319857615","-8.11386666666667","1.84475398786789","-1.39035087719298","-4.02130518234165"
"X2016.01.25","2016-01-25","-1.75531914893617","-4.83625730994152","-7.26666666666667","1.36722084924736","-0.970969089390142","-3.2253358925144"
"X2016.01.26","2016-01-26","-1.21090425531915","-3.60640732265446","-5.58266666666667","1.4664120422377","-0.642648287385129","-3.08982725527831"
"X2016.01.27","2016-01-27","1.99561170212766","0.415458937198068","-0.916533333333333","3.59964053021793","1.64766081871345","-0.115547024952015"
"X2016.01.28","2016-01-28","1.35757978723404","0.274599542334096","-0.662933333333333","3.12379240620085","1.29323308270677","-0.632821497120921"
"X2016.01.29","2016-01-29","3.00691489361702","2.18243071446733","1.3392","5.43889013704785","3.90852130325815","3.01785028790787"
"X2016.01.30","2016-01-30","2.86382978723404","-0.515891177218408","-2.85306666666667","4.64592226465963","1.14035087719298","-1.07255278310941"
"X2016.01.31","2016-01-31","-1.67898936170213","-6.12420544113908","-9.12426666666667","1.33924960682993","-2.92669172932331","-5.50057581573896"
"X2016.02.01","2016-02-01","-6.10199468085106","-10.8812611238241","-14.3792","-2.81891709728151","-6.92335004177109","-10.1909788867562"
"X2016.02.02","2016-02-02","-7.72340425531915","-11.7793033307907","-14.7445333333333","-2.53235228038643","-5.99415204678363","-9.13301343570058"
"X2016.02.03","2016-02-03","-6.53776595744681","-10.311848461734","-13.0133333333333","-2.31476072792631","-5.48099415204678","-8.47370441458733"
"X2016.02.04","2016-02-04","-3.37047872340426","-5.58899059242309","-7.47706666666667","0.0729049651763649","-2.05054302422723","-4.05412667946257"
"X2016.02.05","2016-02-05","-1.58125","-3.77154843630816","-5.5344","1.62412940912155","-0.555137844611529","-3.24318618042226"
"X2016.02.06","2016-02-06","0.185505319148936","-1.61594202898551","-3.27733333333333","3.14008088070097","1.14891395154553","-1.03186180422265"
"X2016.02.07","2016-02-07","2.10199468085106","0.857615052123061","-0.354133333333333","5.02740957088295","3.18734335839599","0.904414587332054"
"X2016.02.08","2016-02-08","4.98670212765957","3.11823035850496","1.784","6.80768366659178","4.61278195488722","1.85758157389635"
"X2016.02.09","2016-02-09","5.34773936170213","3.5790744978388","1.97733333333333","7.98438553134127","5.4812030075188","2.7763915547025"
"X2016.02.10","2016-02-10","4.94960106382979","3.43071446732774","1.74026666666667","8.05571781622107","5.8640350877193","3.6341650671785"
"X2016.02.11","2016-02-11","4.98617021276596","3.40160183066362","1.97973333333333","8.01494046281734","5.91541353383459","3.86046065259117"
"X2016.02.12","2016-02-12","4.21781914893617","2.59204169844902","1.09306666666667","7.50224668613795","5.44862155388471","3.40518234165067"
"X2016.02.13","2016-02-13","3.00279255319149","1.52885837782863","0.2912","6.2101774882049","4.17293233082707","1.92879078694818"
"X2016.02.14","2016-02-14","3.0061170212766","1.09903381642512","-0.622933333333333","6.20860480790834","4.21700083542189","2.18637236084453"
"X2016.02.15","2016-02-15","4.35226063829787","2.92219679633867","1.65733333333333","7.3738485733543","5.32330827067669","3.11190019193858"
"X2016.02.16","2016-02-16","6.09787234042553","4.48296465802187","2.8096","8.13154347337677","6.34147869674185","4.22188099808061"
"X2016.02.17","2016-02-17","4.58630319148936","1.53305364861429","-0.506133333333333","5.41631094136149","2.49164578111947","0.302879078694818"
"X2016.02.18","2016-02-18","0.53936170212766","-3.39867785405543","-6.30746666666667","1.84666367108515","-1.16395154553049","-3.04088291746641"
"X2016.02.19","2016-02-19","-0.917287234042553","-3.57398932112891","-5.7048","1.12300606605257","-1.32727652464495","-3.19539347408829"
"X2016.02.20","2016-02-20","-0.879654255319149","-3.55771675565726","-5.64746666666667","2.02718490226915","-0.0712197159565581","-1.58042226487524"
"X2016.02.21","2016-02-21","-0.671675531914894","-3.89740655987796","-6.23413333333333","2.3950797573579","0.499582289055973","-1.28675623800384"
"X2016.02.22","2016-02-22","1.72539893617021","-0.231502669717773","-1.83066666666667","3.49752864524826","1.81787802840434","-0.335508637236084"
"X2016.02.23","2016-02-23","2.28271276595745","0.83676582761251","-0.2608","4.30847000674006","2.43065998329156","0.467754318618042"
"X2016.02.24","2016-02-24","3.12686170212766","1.02606153063819","-0.793066666666667","5.810716692878","4.01754385964912","2.02840690978887"
"X2016.02.25","2016-02-25","3.64481382978723","1.8698194762268","0.2688","6.41271624354078","4.28926482873851","2.08406909788868"
"X2016.02.26","2016-02-26","4.6593085106383","2.54945334350369","0.9472","6.74859582116378","4.86069340016708","2.90959692898273"
"X2016.02.27","2016-02-27","3.6876329787234","1.4047800661073","-0.3704","6.12042237699393","4.29573934837093","2.61458733205374"
"X2016.02.28","2016-02-28","3.79946808510638","2.17683702008645","1.03973333333333","6.1304201303078","4.32080200501253","2.44817658349328"
"X2016.02.29","2016-02-29","3.2313829787234","1.48652428171879","-0.0184","5.89238373399236","3.75187969924812","1.5362763915547"
"X2016.03.01","2016-03-01","5.06675531914894","3.43363844393593","2.01413333333333","6.95686362615143","4.87949039264829","3.18003838771593"
"X2016.03.02","2016-03-02","4.49082446808511","2.50050851767099","0.817066666666667","6.55414513592451","4.87218045112782","3.40019193857965"
"X2016.03.03","2016-03-03","3.90239361702128","1.93592677345538","-0.142133333333333","6.80105594248483","4.57289055973266","3.04952015355086"
"X2016.03.04","2016-03-04","3.91914893617021","1.18319349097381","-0.8816","7.94304650640306","4.85505430242272","2.64280230326296"
"X2016.03.05","2016-03-05","5.13271276595745","1.37210780574625","-1.20906666666667","8.1470456077286","4.812447786132","2.61861804222649"
"X2016.03.06","2016-03-06","1.22712765957447","-2.95270785659802","-5.80693333333333","4.08514940462817","0.469298245614035","-1.66468330134357"
"X2016.03.07","2016-03-07","-0.787632978723404","-4.84439359267735","-7.68106666666667","2.09638283531791","-0.555764411027569","-2.03397312859885"
"X2016.03.08","2016-03-08","-2.29534574468085","-5.80727180269514","-8.3968","0.789260840260616","-1.50898078529657","-3.75834932821497"
"X2016.03.09","2016-03-09","0.862367021276596","-1.22489193999491","-2.9936","3.0253875533588","1.36633249791145","0.184452975047985"
"X2016.03.10","2016-03-10","3.48045212765957","1.27472667175184","-0.2888","6.38968771062683","4.53550543024227","3.4468330134357"
"X2016.03.11","2016-03-11","0.408377659574468","-3.92473938469362","-7.0384","5.70253875533588","2.0202589807853","-0.273128598848369"
"X2016.03.12","2016-03-12","-0.334175531914894","-3.99898296465802","-6.58186666666667","3.16726578297012","0.0737259816207185","-1.58253358925144"
"X2016.03.13","2016-03-13","2.24734042553191","-0.754258835494533","-2.76","4.92226465962705","1.91436925647452","0.456238003838772"
"X2016.03.14","2016-03-14","3.68031914893617","0.583778286295449","-1.73386666666667","4.83733992361267","1.99352548036759","0.110364683301344"
"X2016.03.15","2016-03-15","1.96914893617021","-0.508009153318078","-2.4856","2.36710851494046","0.273809523809524","-1.53262955854127"
"X2016.03.16","2016-03-16","2.25159574468085","0.597126875158912","-0.638133333333333","4.10885194338351","2.24269005847953","0.152015355086372"
"X2016.03.17","2016-03-17","4.62313829787234","2.56305619120264","0.823733333333333","6.23578971017749","3.88366750208855","1.41170825335893"
"X2016.03.18","2016-03-18","4.77446808510638","2.56737859140605","0.696","7.18153223994608","4.7671261487051","2.45259117082534"
"X2016.03.19","2016-03-19","4.83071808510638","2.3536740401729","0.167733333333333","7.18726128959784","5.11862990810359","2.93301343570058"
"X2016.03.20","2016-03-20","4.65465425531915","2.09115179252479","-0.0154666666666667","6.82678049876432","4.97368421052632","3.41305182341651"
"X2016.03.21","2016-03-21","3.35172872340426","-0.292016272565472","-2.97173333333333","5.59761851269378","2.18650793650794","-0.236468330134357"
"X2016.03.22","2016-03-22","0.747340425531915","-3.07437070938215","-5.75066666666667","3.19804538305999","-0.543024227234754","-3.14587332053743"
"X2016.03.23","2016-03-23","-1.2873670212766","-4.24942791762014","-6.50533333333333","1.35475174118176","-1.24519632414369","-3.84971209213052"
"X2016.03.24","2016-03-24","1.52885638297872","-0.248538011695906","-1.5584","3.6469332734217","1.6624895572264","0.018426103646833"
"X2016.03.25","2016-03-25","2.72579787234043","0.501779811848462","-1.11546666666667","4.88047629746124","2.69340016708438","0.765451055662188"
"X2016.03.26","2016-03-26","3.77672872340426","0.77904907195525","-1.36773333333333","5.45843630644799","2.99874686716792","0.199808061420345"
"X2016.03.27","2016-03-27","3.63151595744681","0.643401983218917","-1.42666666666667","5.80004493372276","3.83688387635756","1.92898272552783"
"X2016.03.28","2016-03-28","0.0315159574468085","-4.88189677091279","-8.54746666666667","2.94181082902718","-0.126984126984127","-2.6383877159309"
"X2016.03.29","2016-03-29","-1.96343085106383","-6.12090007627765","-9.0056","-0.187598292518535","-2.54699248120301","-4.82130518234165"
"X2016.03.30","2016-03-30","-1.66316489361702","-4.81006864988558","-7.02906666666667","0.943495843630645","-1.05639097744361","-2.55278310940499"
"X2016.03.31","2016-03-31","0.08125","-3.4047800661073","-5.912","3.50977308470007","1.09294068504595","-1.30825335892514"
"X2016.04.01","2016-04-01","2.52659574468085","-0.154207983727435","-2.3352","5.04223769939339","3.26942355889724","1.69059500959693"
"X2016.04.02","2016-04-02","4.65132978723404","2.383803712179","0.384266666666667","6.76993933947428","4.86654135338346","2.96065259117083"
"X2016.04.03","2016-04-03","5.54375","2.70391558606662","0.758666666666667","8.14131655807684","5.85213032581454","3.86314779270633"
"X2016.04.04","2016-04-04","5.73630319148936","2.98855835240275","0.873066666666667","7.65243765445967","5.90998329156224","3.878886756238"
"X2016.04.05","2016-04-05","5.64640957446808","3.39829646580219","1.52826666666667","7.87957762300607","5.73329156223893","3.24548944337812"
"X2016.04.06","2016-04-06","8.34268617021277","5.7603610475464","3.83653333333333","10.2515165131431","8.13930659983292","5.21094049904031"
"X2016.04.07","2016-04-07","8.05478723404255","4.97838799898296","2.84933333333333","10.4000224668614","8.19945697577277","5.64337811900192"
"X2016.04.08","2016-04-08","7.91542553191489","4.243961352657","1.65066666666667","9.73039766344642","7.39515455304929","5.2873320537428"
"X2016.04.09","2016-04-09","5.9498670212766","2.03775743707094","-0.668","8.65782970119074","5.4390142021721","3.46295585412668"
"X2016.04.10","2016-04-10","5.625","1.9091024663107","-0.7936","8.08222871264884","5.13011695906433","3.32207293666027"
"X2016.04.11","2016-04-11","5.00412234042553","1.45181795067379","-1.09226666666667","7.19647270276342","5.06746031746032","3.38790786948177"
"X2016.04.12","2016-04-12","5.35997340425532","1.84858886346301","-0.646133333333333","7.52471354751741","5.34795321637427","3.26046065259117"
"X2016.04.13","2016-04-13","5.63324468085106","2.44063056191203","0.0578666666666667","6.84767467984723","4.57769423558897","2.83608445297505"
"X2016.04.14","2016-04-14","2.85053191489362","-0.144419018560895","-2.2256","5.05976185126938","1.65852130325815","-0.490403071017274"
"X2016.04.15","2016-04-15","1.09760638297872","-1.96554792779049","-3.96186666666667","2.33947427544372","-0.380534670008354","-2.43781190019194"
"X2016.04.16","2016-04-16","1.83617021276596","-0.407704042715484","-2.17626666666667","5.65670635812177","3.57477025898079","1.21247600767754"
