"","Dates","Low_LowElShape_Out","Low_MedElShape_Out","Low_HighElShape_Out","High_LowElShape_Out","High_MedElShape_Out","High_HighElShape_Out"
"6518","2001-11-09",4.83005319148936,1.34121535723366,-1.34586666666667,8.01707481464839,5.13617376775272,1.68330134357006
"6519","2001-11-10",5.46037234042553,1.74612255275871,-1.2296,7.5925634688834,4.61904761904762,1.56564299424184
"6520","2001-11-11",6.28617021276596,2.46936181032291,-0.302666666666667,9.85261738935071,6.26441102756892,3.63685220729367
"6521","2001-11-12",2.35452127659574,-1.27523518942283,-3.64053333333333,6.52448887890362,2.45342522974102,-0.0850287907869482
"6522","2001-11-13",1.30106382978723,-2.15446224256293,-4.49706666666667,4.62356773758706,1.25814536340852,-0.801151631477927
"6523","2001-11-14",2.45904255319149,-0.12140859394864,-2.14906666666667,5.20658279038418,2.61507936507937,0.611324376199616
"6524","2001-11-15",4.08989361702128,2.38685481820493,0.8456,5.93349809031678,3.69444444444444,1.88694817658349
"6525","2001-11-16",4.91688829787234,2.83930841596746,1.0088,5.8362165805437,3.94402673350042,2.16353166986564
"6526","2001-11-17",3.98617021276596,1.59178743961353,-0.207733333333333,6.37171422152325,3.98663324979114,1.85297504798464
"6527","2001-11-18",2.59800531914894,0.482456140350877,-1.22426666666667,4.56223320602112,2.31182121971596,0.144913627639155
"6528","2001-11-19",3.98776595744681,2.04945334350369,0.350133333333333,5.63300381936643,3.71198830409357,1.57082533589251
"6529","2001-11-20",4.2343085106383,2.36244596999746,0.7024,6.08503707032128,4.52882205513784,3.25796545105566
"6530","2001-11-21",4.39401595744681,2.72184083396898,1.33546666666667,7.60559424848349,4.52861319966583,2.60057581573896
"6531","2001-11-22",4.06609042553191,0.353546910755149,-2.2584,5.81599640530218,2.19110275689223,-0.710172744721689
"6532","2001-11-23",1.57885638297872,-2.24866514111365,-4.92213333333333,2.93596944506852,-0.41687552213868,-3.14510556621881
"6533","2001-11-24",-0.242287234042553,-4.21434019832189,-6.95093333333333,3.31487306223321,-0.488304093567251,-3.20230326295585
"6534","2001-11-25",-2.51156914893617,-6.89193999491482,-9.95066666666667,0.510110087620759,-3.51733500417711,-6.72053742802303
"6535","2001-11-26",-4.56821808510638,-8.72056953979151,-11.7962666666667,-1.85385306672658,-5.60714285714286,-8.93877159309021
"6536","2001-11-27",-5.51835106382979,-9.74218154080854,-12.8482666666667,-2.30004493372276,-5.13262322472849,-8.03608445297505
"6537","2001-11-28",-3.46542553191489,-6.70658530383931,-9.34693333333333,0.333408222871265,-2.51837928153718,-4.60403071017274
"6538","2001-11-29",-1.02672872340426,-4.67124332570557,-7.17973333333333,1.37721860256122,-1.73454469507101,-4.34644913627639
"6539","2001-11-30",-2.2281914893617,-6.49389778794813,-9.79733333333333,0.876656931026736,-2.38492063492063,-5.00326295585413
"6540","2001-12-01",-1.06396276595745,-4.57742181540809,-7.3264,2.51752415187598,-0.509398496240602,-2.36737044145873
"6541","2001-12-02",1.8936170212766,-1.31439105008899,-3.4664,3.5799820265109,-0.0806182121971596,-2.53819577735125
"6542","2001-12-03",-1.16143617021277,-5.36397152301042,-8.31706666666667,0.622556728824983,-3.44548872180451,-6.93646833013436
"6543","2001-12-04",-3.88523936170213,-8.38609204169845,-11.848,-2.30296562570209,-5.70572263993317,-9.36775431861804
"6544","2001-12-05",-3.73218085106383,-6.85430968726163,-9.35973333333333,0.674118175690856,-2.28613199665831,-4.4936660268714
"6545","2001-12-06",-0.808377659574468,-2.51004322400203,-4.10293333333333,2.75162884745001,0.160401002506266,-1.76506717850288
"6546","2001-12-07",-0.0598404255319149,-1.3765573353674,-2.5432,2.5125814423725,0.207602339181287,-2.33704414587332
"6547","2001-12-08",1.95851063829787,-0.604373251970506,-2.88,2.59065378566614,0.560568086883876,-2.09385796545106
"6548","2001-12-09",-2.59827127659574,-6.00012712941775,-8.6248,0.933161087396091,-1.83813700918964,-3.94222648752399
"6549","2001-12-10",-4.17273936170213,-8.10602593440122,-11.0514666666667,-1.1177263536284,-3.87218045112782,-6.44299424184261
"6550","2001-12-11",-5.07712765957447,-9.10119501652682,-12.4784,-2.3277915075264,-4.49665831244779,-6.55969289827255
"6551","2001-12-12",-4.63244680851064,-7.89066870073735,-10.5629333333333,-1.86901819815772,-3.8968253968254,-5.90652591170825
"6552","2001-12-13",-2.63071808510638,-4.78845664886855,-6.88906666666667,-0.273309368681195,-1.94611528822055,-3.48253358925144
"6553","2001-12-14",-3.04228723404255,-7.47190439867785,-10.7821333333333,-0.365872837564592,-4.86466165413534,-8.26698656429942
"6554","2001-12-15",-5.81449468085106,-10.4078311721332,-14.0549333333333,-3.62907211862503,-7.46115288220551,-11.0917466410749
"6555","2001-12-16",-4.04667553191489,-6.23493516399695,-7.97306666666667,-1.92754437205122,-3.484335839599,-5.25834932821497
"6556","2001-12-17",-1.88417553191489,-4.28438850750064,-6.33413333333333,1.02583689058639,-2.20906432748538,-4.95086372360845
"6557","2001-12-18",-1.8906914893617,-4.21192473938469,-6.25546666666667,1.28645248258818,-1.92898913951546,-4.60191938579655
"6558","2001-12-19",-0.940558510638298,-2.42995169082126,-3.80826666666667,1.51943383509324,-0.188387635756057,-1.73742802303263
"6559","2001-12-20",-0.84561170212766,-4.12890922959573,-6.42693333333333,1.73623904740508,-1.80033416875522,-4.38214971209213
"6560","2001-12-21",-2.30132978723404,-6.5906432748538,-9.62053333333333,0.872837564592227,-3.12844611528822,-6.36314779270633
"6561","2001-12-22",-2.64973404255319,-6.29633867276888,-9.06213333333333,1.87968995731296,-1.47159565580618,-3.93761996161228
"6562","2001-12-23",-1.00452127659574,-5.49529621154335,-8.85413333333333,1.41395192091665,-1.76441102756892,-4.79251439539347
"6563","2001-12-24",-3.1061170212766,-6.68459191456903,-9.4888,-0.332621882722984,-2.85672514619883,-6.32418426103647
"6564","2001-12-25",-1.39454787234043,-3.39893211289092,-5.22186666666667,0.935183104920243,-1.21240601503759,-3.68963531669866
"6565","2001-12-26",0.381914893617021,-1.40439867785406,-3.25893333333333,4.33531790608852,2.12092731829574,0.335892514395393
"6566","2001-12-27",2.76130319148936,1.02440884820748,-0.644,4.92361267130982,2.41060985797828,0.18426103646833
"6567","2001-12-28",2.70345744680851,0.0237732011187389,-1.88533333333333,5.29757357897102,2.47201336675021,0.583493282149712
"6568","2001-12-29",3.77686170212766,0.87579455886092,-1.19306666666667,5.84407998202651,2.86027568922306,0.954702495201535
"6569","2001-12-30",3.65079787234043,0.292906178489703,-2.1424,5.95484160862727,2.83166248955723,0.485028790786948
"6570","2001-12-31",3.19175531914894,-0.174167302313755,-2.6896,6.79521455852617,3.31766917293233,0.665259117082534
"5841","2002-01-01",2.9186170212766,0.382405288583778,-1.7192,6.2645472927432,3.16269841269841,0.797120921305182
"5842","2002-01-02",2.74734042553191,-0.197559115179252,-2.2904,6.25904291170523,2.57351712614871,0.326679462571977
"5843","2002-01-03",1.23191489361702,-2.49796592931604,-5.12666666666667,2.61233430689733,-0.476817042606516,-3.689443378119
"5844","2002-01-04",-0.971675531914894,-4.11441647597254,-6.59653333333333,0.906537856661424,-1.47222222222222,-4.57907869481766
"5845","2002-01-05",0.805585106382979,-1.44978387998983,-3.4528,2.58638508200404,0.437552213868003,-1.38234165067178
"5846","2002-01-06",3.3811170212766,1.88189677091279,0.297066666666667,5.81386205347113,3.8671679197995,2.02610364683301
"5847","2002-01-07",4.92872340425532,3.44088482074752,1.69893333333333,5.92226465962705,4.50647451963241,3.15719769673704
"5848","2002-01-08",3.71768617021277,2.14505466564963,0.7472,4.42821837789261,2.75501253132832,0.840882917466411
"5849","2002-01-09",0.733244680851064,-1.41126366641241,-3.23413333333333,3.14378791282858,0.910818713450292,-1.60441458733205
"5850","2002-01-10",0.203324468085106,-1.48703279938978,-3.09253333333333,2.5337002920692,0.886591478696742,-1.85892514395393
"5851","2002-01-11",2.65412234042553,1.53572336638698,0.3112,3.6598517187149,2.48370927318296,0.576967370441459
"5852","2002-01-12",2.3718085106383,1.3907958301551,0.2944,3.15726802965626,1.73015873015873,-0.326295585412668
"5853","2002-01-13",1.21821808510638,0.160818713450292,-0.861866666666667,1.25174118175691,0.0192147034252297,-2.10575815738964
"5854","2002-01-14",-0.95093085106383,-2.42728197304856,-3.69546666666667,-0.99539429341721,-3.31746031746032,-6.02168905950096
"5855","2002-01-15",-4.11994680851064,-7.04678362573099,-9.4136,-2.60424623680072,-4.72598162071846,-7.53781190019194
"5856","2002-01-16",-4.87938829787234,-7.91266209000763,-10.4973333333333,-2.92552235452707,-5.10609857978279,-8.2257197696737
"5857","2002-01-17",-5.23856382978723,-8.05682684973303,-10.3730666666667,-2.29094585486408,-4.87468671679198,-8.21439539347409
"5858","2002-01-18",-5.40797872340426,-8.75832697686245,-11.4650666666667,-2.74893282408448,-5.41729323308271,-8.78905950095969
"5859","2002-01-19",-4.42287234042553,-7.16120010170353,-9.40426666666667,-2.36418782296113,-4.8375104427736,-7.67907869481766
"5860","2002-01-20",-5.07619680851064,-7.767607424358,-9.8624,-2.33733992361267,-4.54699248120301,-7.39347408829175
"5861","2002-01-21",-2.70239361702128,-4.46669209255022,-6.11573333333333,-1.3153223994608,-3.24644945697577,-5.10998080614203
"5862","2002-01-22",-4.4438829787234,-8.4394863971523,-11.3562666666667,-3.8401482812851,-7.38157894736842,-10.7452975047985
"5863","2002-01-23",-7.5813829787234,-11.6127637935418,-14.8250666666667,-4.88508200404404,-8.1359649122807,-11.6848368522073
"5864","2002-01-24",-4.41063829787234,-6.06343757945589,-7.71626666666667,-2.25499887665693,-3.62238930659983,-5.81996161228407
"5865","2002-01-25",0.0809840425531915,-0.852911263666412,-1.8504,-0.00471804088968771,-0.483709273182957,-0.742610364683301
"5866","2002-01-26",0.289095744680851,-1.28082888380371,-2.72426666666667,1.70635812177039,-0.833959899749373,-2.34836852207294
"5867","2002-01-27",-2.20159574468085,-5.94914823290109,-8.42346666666667,-1.84093462143339,-5.79741019214703,-8.93819577735125
"5868","2002-01-28",-5.12140957446809,-9.49987287058225,-12.4962666666667,-4.41855762749944,-8.74018379281537,-12.4090211132438
"5869","2002-01-29",-8.40904255319149,-13.3904144419019,-17.0389333333333,-6.97000674005841,-11.06223893066,-14.6136276391555
"5870","2002-01-30",-10.644414893617,-15.5057208237986,-18.8765333333333,-6.73253201527747,-10.4507101086048,-13.9998080614203
"5871","2002-01-31",-7.54468085106383,-10.5779303330791,-13.0837333333333,-5.08604807908335,-7.70488721804511,-10.5072936660269
"5872","2002-02-01",-5.52061170212766,-8.30511060259344,-10.6157333333333,-2.44372051224444,-4.95989974937343,-7.67082533589251
"5873","2002-02-02",-5.07074468085106,-7.76646325959827,-10.1552,-2.07268029656257,-4.40998329156224,-7.75297504798464
"5874","2002-02-03",-3.20199468085106,-5.6675565725909,-7.97226666666667,-1.07638732869018,-3.31056808688388,-6.22610364683301
"5875","2002-02-04",-2.19255319148936,-4.24332570556827,-6.32133333333333,-0.451134576499663,-2.42669172932331,-5.20921305182342
"5876","2002-02-05",-1.22832446808511,-2.54691075514874,-4.0144,0.5,-1.33563074352548,-3.79942418426104
"5877","2002-02-06",-1.43962765957447,-2.83473175692855,-4.32826666666667,0.69119299033925,-0.888680033416876,-3.32476007677543
"5878","2002-02-07",-0.347340425531915,-2.09928807526062,-3.89573333333333,3.16861379465289,1.1547619047619,-0.593282149712092
"5879","2002-02-08",0.951329787234043,-1.87020086448004,-4.348,2.19175466187374,-0.772765246449457,-3.85969289827255
"5880","2002-02-09",-0.247340425531915,-2.42423086702263,-4.18933333333333,1.08290271849023,-1.36779448621554,-4.64644913627639
"5881","2002-02-10",1.63058510638298,-0.779430460208492,-2.5376,2.79274320377443,0.588554720133667,-2.27178502879079
"5882","2002-02-11",0.727925531914894,-0.673785914060514,-1.83173333333333,3.45708829476522,1.99519632414369,0.00748560460652591
"5883","2002-02-12",1.09933510638298,0.0072463768115942,-1.16666666666667,3.71916423275668,2.03801169590643,-0.33147792706334
"5884","2002-02-13",2.74773936170213,0.602212051868802,-1.16026666666667,4.655358346439,2.30722639933166,-0.289059500959693
"5885","2002-02-14",2.40172872340426,0.176964149504195,-1.97066666666667,5.21747921815322,2.92982456140351,0.143186180422265
"5886","2002-02-15",2.97021276595745,0.556699720315281,-1.51573333333333,4.19141765895304,2.04615705931495,-0.461228406909789
"5887","2002-02-16",0.896808510638298,-1.75349605898805,-3.62533333333333,3.29521455852617,0.265455304928989,-1.82706333973129
"5888","2002-02-17",-0.781515957446808,-4.76303076531909,-7.48586666666667,1.60615592001797,-1.92251461988304,-4.82859884836852
"5889","2002-02-18",-2.86476063829787,-7.0602593440122,-10.428,0.329251853516064,-3.02777777777778,-5.53243761996161
"5890","2002-02-19",-1.01968085106383,-3.59649122807018,-5.532,2.50449337227589,-0.0146198830409357,-1.3341650671785
"5891","2002-02-20",2.63843085106383,0.339435545385202,-1.52133333333333,5.02156818692429,2.61173767752715,0.718234165067179
"5892","2002-02-21",3.11835106382979,1.22069666920926,-0.488533333333333,5.32318580094361,3.02756892230576,0.743570057581574
"5893","2002-02-22",5.18683510638298,2.90528858377829,0.845333333333333,5.59087845427994,3.17042606516291,1.33723608445298
"5894","2002-02-23",2.83164893617021,-0.296338672768879,-2.82426666666667,4.50954841608627,1.57560568086884,-0.993090211132438
"5895","2002-02-24",0.180053191489362,-1.9628782100178,-3.6928,1.48607054594473,-0.432957393483709,-2.83781190019194
"5896","2002-02-25",1.65359042553191,0.723366386981948,-0.3216,3.73185800943608,1.86904761904762,-0.760460652591171
"5897","2002-02-26",4.19867021276596,1.80523773201119,-0.229066666666667,5.80083127387104,3.91917293233083,0.739347408829175
"5898","2002-02-27",4.84946808510638,2.32621408593949,0.0288,6.35958211637834,3.83354218880535,0.947024952015355
"5899","2002-02-28",2.35252659574468,-0.0703025680142385,-1.94186666666667,4.51381711974837,0.634085213032581,-3.32687140115163
"5900","2002-03-01",-0.209840425531915,-3.82341723874905,-6.52853333333333,1.88935070770613,-1.88868003341688,-6.05585412667946
"5901","2002-03-02",-1.81662234042553,-4.87782862954488,-7.1024,0.914064255223545,-2.06140350877193,-5.76871401151632
"5902","2002-03-03",-1.61755319148936,-4.49046529366896,-6.7576,2.1850146034599,-1.11946532999165,-4.53320537428023
"5903","2002-03-04",-0.952925531914894,-3.1535723366387,-5.0448,2.95843630644799,0.156850459482038,-2.64760076775432
"5904","2002-03-05",0.546010638297872,-1.68166793796084,-3.59706666666667,2.79285553808133,1.16541353383459,-0.424952015355086
"5905","2002-03-06",1.87752659574468,-1.33384185100432,-3.644,4.81858009436082,1.26984126984127,-1.13704414587332
"5906","2002-03-07",0.189228723404255,-3.813882532418,-6.47813333333333,1.71107616266008,-2.69757727652464,-5.85201535508637
"5907","2002-03-08",-3.69707446808511,-7.80358504958047,-11.1416,-2.96854639406875,-6.34001670843776,-9.921113243762
"5908","2002-03-09",-1.66502659574468,-4.58657513348589,-6.90906666666667,-0.556054819141766,-2.67585630743525,-4.87543186180422
"5909","2002-03-10",1.43896276595745,-1.14289346554793,-3.05466666666667,3.38137497191642,0.266290726817043,-1.93224568138196
"5910","2002-03-11",0.952526595744681,-1.24040172896008,-3.10826666666667,2.94372051224444,0.585421888053467,-1.78560460652591
"5911","2002-03-12",2.61090425531915,0.243452834986016,-1.6376,4.00505504381038,0.673767752715121,-1.59040307101727
"5912","2002-03-13",-1.27699468085106,-5.84871599288075,-8.8232,-0.976409795551561,-3.93859649122807,-6.7679462571977
"5913","2002-03-14",-3.98178191489362,-8.84591914569031,-12.288,-2.15378566614244,-5.5969089390142,-8.98809980806142
"5914","2002-03-15",-5.07353723404255,-9.59153318077803,-13.0274666666667,-2.61188496966974,-5.95279866332498,-9.7190019193858
"5915","2002-03-16",-4.16223404255319,-8.94037630307653,-12.5797333333333,-1.24533812626376,-5.30764411027569,-8.89251439539347
"5916","2002-03-17",-5.28058510638298,-9.84070683956267,-13.2477333333333,-1.26095259492249,-5.09106098579783,-7.85297504798464
"5917","2002-03-18",-5.59867021276596,-10.4144419018561,-14.1144,-3.4119299033925,-6.35985797827903,-9.08330134357006
"5918","2002-03-19",-2.51675531914894,-3.87172641749301,-4.99946666666667,-0.612334306897326,-2.25375939849624,-4.29136276391555
"5919","2002-03-20",2.49787234042553,1.00025425883549,-0.666666666666667,3.43439676477196,1.21616541353383,-0.675239923224568
"5920","2002-03-21",5.15186170212766,2.5812356979405,0.292,6.6387328690182,4.69590643274854,2.32149712092131
"5921","2002-03-22",2.00106382978723,-1.00813628273583,-3.24586666666667,4.93810379689957,1.53299916457811,-0.802495201535509
"5922","2002-03-23",1.69321808510638,-1.94774980930587,-4.32453333333333,2.97629746124466,0.0770676691729323,-1.92053742802303
"5923","2002-03-24",0.000398936170212766,-3.85659801678108,-6.47573333333333,2.48842956638958,-0.698203842940685,-3.30076775431862
"5924","2002-03-25",-1.87579787234043,-5.18866005593694,-7.8624,0.915187598292519,-2.11340852130326,-5.07658349328215
"5925","2002-03-26",1.11316489361702,-1.87859140605136,-4.31706666666667,2.67894855088744,0.414160401002506,-2.17946257197697
"5926","2002-03-27",2.34175531914894,0.0500889905924231,-1.92106666666667,4.36924286677151,1.8155806182122,-0.581381957773512
"5927","2002-03-28",3.65984042553192,1.52326468344775,-0.248,6.74859582116378,4.6906850459482,1.75220729366603
"5928","2002-03-29",4.64521276595745,2.25997965929316,0.3,8.30274095708829,6.14891395154553,3.00403071017274
"5929","2002-03-30",6.04042553191489,3.56420035596237,1.52053333333333,8.49932599415862,6.28111946532999,3.4253358925144
"5930","2002-03-31",6.39215425531915,3.50966183574879,1.04106666666667,8.90035946978207,6.15350877192982,3.05143953934741
"5931","2002-04-01",6.98856382978723,4.23569794050343,1.97146666666667,10.1248034149629,7.42293233082707,4.13877159309021
"5932","2002-04-02",7.41409574468085,4.47508263412154,2.09706666666667,10.1963603684565,7.88533834586466,4.84222648752399
"5933","2002-04-03",7.04893617021277,4.27370963640987,1.99146666666667,9.00898674455179,7.45050125313283,4.8510556621881
"5934","2002-04-04",5.89853723404255,3.2998982964658,1.19626666666667,8.03886767018647,6.14139515455305,3.86621880998081
"5935","2002-04-05",4.24454787234043,1.3418510043224,-0.685866666666667,6.8865423500337,3.9546783625731,1.58886756238004
"5936","2002-04-06",4.64202127659574,1.12992626493771,-1.2248,5.8359919119299,2.76106934001671,0.0817658349328215
"5937","2002-04-07",4.72300531914894,1.32468853292652,-1.2896,5.37542125365086,2.89390142021721,0.521880998080614
"5938","2002-04-08",5.15997340425532,2.47482837528604,0.328533333333333,6.71770388676702,4.3999582289056,2.10671785028791
"5939","2002-04-09",6.11010638297872,3.21472158657513,0.8152,7.35654909009211,5.27422723475355,3.43723608445298
"5940","2002-04-10",6.55970744680851,3.66132723112128,1.42,8.14738261064929,5.60108604845447,3.50364683301344
"5941","2002-04-11",6.53989361702128,3.98436308161709,1.84293333333333,8.09761851269378,6.37949039264829,4.42936660268714
"5942","2002-04-12",7.24587765957447,4.34947876938724,2.00346666666667,7.83790159514716,5.53571428571429,3.0190019193858
"5943","2002-04-13",7.91117021276596,5.43440122044241,3.4808,9.37643226241294,7.23057644110276,4.62149712092131
"5944","2002-04-14",7.9376329787234,5.07793033307907,3.0496,7.5884070995282,4.62489557226399,3.02149712092131
"5945","2002-04-15",-0.455186170212766,-4.45448766844648,-7.112,0.829364187822961,-2.61967418546366,-4.86410748560461
"5946","2002-04-16",-2.12792553191489,-5.22845156369184,-7.49893333333333,0.0876207593799146,-2.56495405179616,-5.05547024952015
"5947","2002-04-17",-0.620877659574468,-4.7721840833969,-7.57466666666667,0.922376993933947,-2.46950710108605,-4.99385796545106
"5948","2002-04-18",-2.62672872340426,-6.45550470378846,-9.24293333333333,-0.502359020444844,-3.92543859649123,-6.86564299424184
"5949","2002-04-19",-2.70039893617021,-6.15369946605645,-8.716,0.150977308470007,-1.95363408521303,-3.82552783109405
"5950","2002-04-20",-0.842154255319149,-4.4792779049072,-7.2536,2.58526173893507,-0.614870509607352,-3.66928982725528
"5951","2002-04-21",1.57632978723404,-1.45652173913043,-3.79066666666667,3.32913951920917,0.850877192982456,-1.62245681381958
"5952","2002-04-22",4.1968085106383,1.76951436562421,-0.112266666666667,6.06425522354527,3.48705096073517,1.09558541266795
"5953","2002-04-23",6.03723404255319,3.49872870582253,1.34106666666667,8.62547742080431,6.04970760233918,3.19827255278311
"5954","2002-04-24",6.21343085106383,2.92486651411137,0.586133333333333,7.79285553808133,5.671888053467,3.02744721689059
"5955","2002-04-25",6.72460106382979,3.47787948131198,1.56613333333333,8.16984947202876,5.843776106934,3.49692898272553
"5956","2002-04-26",3.97140957446809,0.400839054157132,-1.86346666666667,7.0631318804763,4.11862990810359,1.94145873320537
"5957","2002-04-27",1.48271276595745,-2.03457920162726,-4.23013333333333,4.05201078409346,0.835421888053467,-1.39462571976967
"5958","2002-04-28",-0.0485372340425532,-3.35481820493262,-5.532,2.42282633116154,-0.760025062656642,-3.45854126679463
"5959","2002-04-29",1.77393617021277,-1.46465802186626,-3.79706666666667,4.11222197259043,1.02109440267335,-1.35182341650672
"5960","2002-04-30",0.615026595744681,-3.31337401474701,-5.96586666666667,2.19388901370479,-0.60547201336675,-3.2468330134357
"5961","2002-05-01",-0.899335106382979,-4.92753623188406,-7.81973333333333,1.20950348236351,-1.80492898913952,-4.75969289827255
"5962","2002-05-02",1.40877659574468,-1.59013475718281,-3.716,3.43203774432712,1.48642439431913,-0.309021113243762
"5963","2002-05-03",3.89587765957447,1.06585303839308,-1.21706666666667,6.51516513143114,4.17418546365915,1.84971209213052
"5964","2002-05-04",5.72712765957447,3.01703534197813,0.7768,7.40777353403729,5.47076023391813,2.91209213051823
"5965","2002-05-05",6.50771276595745,3.57653190948385,1.12106666666667,7.90507751067176,5.54072681704261,2.95143953934741
"5966","2002-05-06",7.06954787234043,4.13768115942029,1.73146666666667,7.64996629970793,5.6516290726817,3.26948176583493
"5967","2002-05-07",5.72646276595745,3.08479532163743,0.8944,6.94023814873062,4.76691729323308,1.8489443378119
"5968","2002-05-08",4.51329787234043,1.45677599796593,-0.8408,6.27027634239497,3.4406850459482,-0.161420345489443
"5969","2002-05-09",4.92885638297872,2.00355962369692,-0.3056,5.7059087845428,3.89306599832916,1.94318618042226
"5970","2002-05-10",3.43882978723404,0.119247393846936,-2.14613333333333,4.84273197034374,2.44883040935673,0.568138195777351
"5971","2002-05-11",1.84640957446809,-1.54080854309687,-3.91866666666667,4.99011458099304,3.01503759398496,1.03282149712092
"5972","2002-05-12",5.78949468085106,2.8695652173913,0.770133333333333,7.52448887890362,5.01670843776107,2.25431861804223
"5973","2002-05-13",7.9126329787234,5.03229087210781,2.5776,9.54482138845203,7.78801169590643,5.54318618042227
"5974","2002-05-14",7.84135638297872,5.27409102466311,3.38053333333333,8.31981577173669,7.10568086883876,4.98272552783109
"5975","2002-05-15",7.63776595744681,4.9954233409611,2.7832,9.95124691080656,7.53446115288221,4.72072936660269
"5976","2002-05-16",8.61901595744681,5.76544622425629,3.37253333333333,9.82801617614019,7.37197159565581,4.51401151631478
